"id","country","age","gender","ses","fses","religion","married","education","ethnicity","IGF01","IGF02","IGF03","IGI01","IGI02","IGI03","OGF01","OGF02","OGF03","OGI01","OGI02","OGI03","ENDBCL01","ENDBCL02","ENDBCL03","ENDBBL01","ENDBBL02","ENDBBL03","empathic_concern_01","empathic_concern_02","empathic_concern_03","perspective_taking_01","perspective_taking_02","perspective_taking_03","perspective_taking_04","event_positive_affect","event_negative_affect","event_episodic_recall_01","event_episodic_recall_02","event_shared_perception_01","event_shared_perception_02","event_reflection_01","event_reflection_02","event_transformative_indiv_01","event_transformative_indiv_02","event_transformative_group_01","event_transformative_group_02","religious_freedom_per_01","religious_freedom_per_02","religious_freedom_per_03","religious_freedom_per_04","religious_freedom_per_05","religious_freedom_per_06","religious_freedom_per_07","religious_freedom_per_08","religious_freedom_exp_01","religious_freedom_exp_02","religious_freedom_exp_03","religious_freedom_exp_04","religious_freedom_exp_05","religious_freedom_exp_06","sd_score"
"PAK255","Pakistan",27,"Male","Middle",2,"Christian: Protestant","Unmarried","MPhil","Punjabi",6,6,6,6,7,7,2,2,2,2,3,3,6,6,6,1,1,1,7,6,6,6,6,6,5,5,2,6,6,6,6,5,6,6,6,6,4,7,1,7,7,7,7,7,7,7,7,7,7,7,6,1.87228063671254
"PAK256","Pakistan",25,"Male","Lower middle",1,"Christian: Catholic","Married","Intermediate","Punjabi",5,6,6,5,6,7,3,3,2,2,2,3,7,7,6,3,4,3,6,5,7,7,7,7,5,2,7,6,5,6,5,6,6,6,5,6,6,6,2,6,6,6,6,6,6,6,6,6,5,5,6,1.31807391317016
"PAK257","Pakistan",50,"Male","Middle",2,"Christian: Protestant","Married","Master","Punjabi",6,6,6,6,6,6,4,4,4,4,4,4,6,5,5,5,4,4,5,3,6,5,6,6,6,6,1,6,4,6,5,4,4,4,4,6,4,5,3,5,5,5,5,5,5,4,4,4,4,4,4,1.23285341230492
"PAK258","Pakistan",57,"Male","Upper middle",3,"Christian: Protestant","Married","Master","Punjabi",7,7,7,7,7,7,1,2,2,1,3,2,7,7,7,2,3,3,6,5,6,6,6,6,6,1,6,6,5,7,5,5,7,7,6,6,5,3,2,7,7,7,7,7,7,3,7,4,4,3,1,1.78103942945555
"PAK259","Pakistan",60,"Male","Middle",2,"Christian: Protestant","Married","Matriculate","Punjabi",7,7,7,7,7,7,3,4,4,1,2,2,7,7,7,1,2,1,7,7,7,7,7,6,7,7,1,7,7,6,6,5,5,7,7,6,6,5,1,7,7,7,7,7,7,7,7,4,4,4,2,2.13621295687051
"PAK260","Pakistan",55,"Male","Middle",2,"Christian: Catholic","Married","Bachelor","Punjabi",7,7,7,7,7,7,3,4,4,1,2,2,7,7,7,2,2,2,7,7,7,7,7,6,7,1,6,7,7,7,7,6,6,7,7,5,6,5,1,7,7,7,7,7,7,7,7,4,4,4,2,1.96297245766853
"PAK261","Pakistan",26,"Male","Middle",2,"Christian: Catholic","Unmarried","Bachelor","Punjabi",6,6,6,4,5,6,4,5,5,6,4,4,6,6,5,2,6,5,5,4,3,5,4,4,5,4,5,5,4,3,5,2,5,4,5,4,3,5,3,6,5,4,4,6,4,3,3,4,4,3,5,1.23944821757828
"PAK262","Pakistan",33,"Male","Middle",2,"Christian: Protestant","Married","Bachelor","Punjabi",6,6,6,7,7,7,3,3,3,1,3,3,5,5,7,4,4,4,5,6,5,5,4,5,5,1,7,7,7,6,6,7,6,6,7,6,6,6,2,6,6,6,6,6,4,5,5,6,5,4,4,1.43456300471354
"PAK263","Pakistan",28,"Male","Lower middle",1,"Christian: Catholic","Married","Matriculate","Punjabi",7,7,7,7,7,7,2,2,12,2,1,2,6,6,6,1,3,2,3,2,6,6,6,6,4,1,7,7,7,7,7,5,6,5,5,6,5,7,1,7,7,7,7,5,1,7,5,6,5,4,2,1.93180849412436
"PAK264","Pakistan",28,"Male","Lower middle",1,"Christian: Catholic","Married","Matriculate","Punjabi",7,7,7,7,7,7,2,2,12,2,1,2,6,6,7,1,3,2,3,2,6,6,6,6,4,1,7,6,7,6,7,5,6,6,5,6,5,7,1,7,7,7,7,5,2,5,5,6,5,4,2,1.90916933147164
"PAK265","Pakistan",30,"Male","Middle",2,"Christian: Catholic","Unmarried","Bachelor","Punjabi",7,7,7,7,7,7,2,5,3,1,3,3,7,7,7,1,2,1,6,7,7,6,6,6,3,7,1,6,7,7,6,5,6,6,6,6,6,7,1,7,7,7,7,7,7,7,7,7,7,7,3,2.09899907133121
"PAK266","Pakistan",30,"Male","Middle",2,"Christian: Catholic","Unmarried","Bachelor","Punjabi",7,7,7,7,7,7,2,5,3,1,3,3,7,5,7,3,2,3,6,7,7,6,6,6,3,1,6,6,7,7,6,5,6,6,6,6,6,7,1,7,7,7,7,7,7,7,7,7,7,7,3,1.73152776639507
"PAK267","Pakistan",25,"Male","Middle",2,"Christian: Catholic","Unmarried","Master","Punjabi",6,6,6,6,5,6,5,6,7,1,3,5,6,5,6,6,7,7,5,3,4,6,5,4,5,4,5,3,5,2,2,4,4,2,4,3,3,5,3,4,5,4,4,6,4,3,3,4,4,2,4,1.5736738147921
"PAK268","Pakistan",28,"Male","Upper middle",3,"Christian: Protestant","Married","MPhil","Punjabi",6,6,6,7,7,5,5,5,4,2,3,4,4,4,5,6,6,5,6,2,4,6,5,5,6,2,6,6,6,6,4,3,4,4,3,5,5,6,3,3,5,3,3,5,4,3,4,3,3,4,6,1.30147630777903
"PAK269","Pakistan",45,"Male","Middle",2,"Christian: Protestant","Married","MPhil","Punjabi",6,5,6,5,4,5,6,5,6,6,6,5,7,5,7,2,4,2,4,6,6,6,6,6,5,6,1,6,7,6,5,6,5,6,6,6,6,4,2,6,5,6,6,6,4,4,7,4,5,4,4,1.57884566161117
"PAK271","Pakistan",45,"Male","Lower middle",1,"Christian: Protestant","Married","Middle","Punjabi",6,6,6,7,7,7,5,6,6,1,4,4,6,6,6,3,2,2,4,2,6,4,6,3,NA,6,1,6,6,6,6,6,6,6,7,6,6,7,1,7,7,7,7,7,5,7,7,7,7,7,2,1.6681153124566
"PAK272","Pakistan",30,"Male","Middle",2,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,7,7,5,2,5,1,5,5,7,7,7,2,2,2,7,6,6,6,2,6,5,7,1,7,7,6,6,5,5,7,6,5,6,7,1,7,7,7,7,7,6,7,7,7,7,7,7,1.94442719108978
"PAK273","Pakistan",40,"Male","Middle",2,"Christian: Protestant","Married","Middle","Punjabi",6,6,6,7,7,7,5,3,4,1,5,4,6,7,7,4,3,3,5,5,5,5,4,4,4,1,6,6,6,7,6,4,4,6,4,5,4,7,1,7,7,7,7,7,7,7,7,7,7,7,5,1.6061476099436
"PAK274","Pakistan",36,"Male","Middle",2,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,7,7,5,4,5,1,5,4,7,7,7,1,2,2,1,1,6,6,6,6,6,7,1,7,7,7,7,5,7,7,6,6,6,7,1,7,7,7,7,7,7,7,7,7,7,4,1,2.07075915505905
"PAK275","Pakistan",47,"Male","Middle",2,"Christian: Protestant","Married","Intermediate","Punjabi",6,6,6,7,7,7,5,5,4,1,5,4,6,6,6,1,2,2,6,4,6,6,5,6,4,1,6,7,7,7,7,5,5,7,4,6,4,4,4,7,7,7,7,7,4,7,7,5,5,7,4,1.97080135249966
"PAK276","Pakistan",38,"Male","Middle",2,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,7,7,5,5,5,1,5,5,6,6,6,1,2,2,6,7,6,6,5,6,4,1,7,7,6,6,6,6,6,6,6,6,6,7,1,7,7,7,7,7,3,7,7,7,7,7,7,1.93180849412436
"PAK277","Pakistan",24,"Male","Middle",2,"Christian: Protestant","Married","Intermediate","Punjabi",6,4,6,7,7,7,4,2,5,1,6,5,7,7,7,2,2,2,6,7,7,6,6,7,2,1,7,6,6,6,6,5,5,6,6,6,5,6,2,7,7,7,7,7,6,7,7,5,5,7,2,1.83711730708738
"PAK278","Pakistan",32,"Male","Middle",2,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,7,7,5,6,6,2,5,5,6,6,6,5,2,3,6,7,6,6,4,5,3,1,7,6,7,7,6,6,6,6,5,6,6,7,1,7,7,7,7,7,2,7,7,5,7,7,7,1.61458479429574
"PAK279","Pakistan",42,"Male","Middle",2,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,7,7,5,5,5,1,6,6,6,6,6,6,2,3,6,7,6,6,4,5,5,1,7,6,6,5,6,4,4,4,4,5,4,7,1,7,7,7,7,7,2,7,7,6,7,7,7,1.70623324433032
"PAK280","Pakistan",32,"Male","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",6,6,6,7,7,7,5,5,5,1,5,5,6,6,6,2,3,3,6,6,6,6,4,6,6,7,1,6,6,6,6,4,4,5,5,6,6,7,1,7,7,7,7,7,4,7,7,7,7,7,5,1.62799334115364
"PAK281","Pakistan",50,"Male","Middle",2,"Christian: Catholic","Married","Middle","Bhatti",6,6,6,7,6,6,4,3,5,1,5,4,7,6,6,2,3,3,6,7,7,6,4,6,5,1,7,6,6,6,5,4,4,4,4,5,4,7,1,7,7,7,7,7,6,7,7,7,7,7,7,1.6151457061745
"PAK282","Pakistan",42,"Male","Middle",2,"Christian: Catholic","Married","Middle","Bhatti",7,7,7,7,7,7,2,2,4,1,2,2,6,6,6,1,2,2,6,4,5,6,5,6,4,1,7,6,6,6,6,6,5,6,5,6,5,7,1,7,7,7,7,7,3,6,7,6,4,4,2,1.90916933147164
"PAK283","Pakistan",48,"Male","Middle",2,"Christian: Catholic","Married","Middle","Bhatti",7,7,7,7,7,7,7,5,5,1,5,3,6,6,5,1,1,1,7,6,7,6,6,5,6,7,1,6,6,6,6,7,7,6,6,7,7,2,1,7,7,7,7,7,6,7,7,7,7,7,7,2.16527268423666
"PAK284","Pakistan",28,"Male","Middle",2,"Christian: Catholic","Married","Illiterate","Bhatti",7,7,7,7,7,7,3,2,1,1,2,1,7,7,7,1,3,1,5,4,5,5,5,4,4,7,1,7,6,6,6,5,5,6,5,6,5,1,1,7,7,7,7,7,4,7,7,7,7,7,6,2.02117414577177
"PAK285","Pakistan",33,"Male","Middle",2,"Christian: Catholic","Married","Middle","Bhatti",6,6,6,7,6,7,3,5,5,1,4,1,7,6,7,1,2,3,7,7,7,6,6,6,6,NA,6,1,6,6,6,4,4,6,6,5,4,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1.84154944213455
"PAK286","Pakistan",41,"Male","Middle",2,"Christian: Catholic","Married","Middle","Bhatti",6,6,6,7,7,7,6,5,5,1,5,3,7,7,7,1,2,2,7,7,7,6,6,7,3,1,6,6,6,6,6,5,5,6,4,5,6,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1.89917983823834
"PAK287","Pakistan",50,"Male","Middle",2,"Christian: Catholic","Married","Matriculate","Bhatti",7,7,7,7,7,7,3,3,4,1,5,1,7,7,7,1,1,2,7,7,7,6,6,6,5,7,1,6,6,6,6,5,5,5,5,5,5,7,1,7,7,7,7,7,2,7,7,7,7,6,4,2.0602342627457
"PAK288","Pakistan",26,"Male","Middle",2,"Christian: Catholic","Married","Middle","Bhatti",6,6,6,7,7,7,5,6,6,2,5,5,5,5,5,3,4,4,5,4,6,6,6,4,4,6,1,6,6,6,7,5,5,7,6,6,4,6,2,6,6,6,6,6,4,7,7,7,7,7,7,1.44212001751849
"PAK289","Pakistan",22,"Male","Middle",2,"Christian: Catholic","Unmarried","Intermediate","Bhatti",6,6,6,7,7,7,4,5,5,2,5,5,6,6,6,4,3,3,7,4,6,4,5,5,4,6,1,6,6,6,6,4,4,5,6,6,5,7,1,7,7,7,7,7,4,7,7,7,7,7,7,1.46455711265621
"PAK290","Pakistan",19,"Male","Middle",2,"Christian: Catholic","Unmarried","Bachelor","Bhatti",5,6,6,7,7,7,5,6,5,1,5,5,6,6,6,3,4,4,5,6,6,6,4,4,3,1,6,7,7,5,6,4,4,6,4,4,4,5,2,7,6,7,7,4,5,7,7,7,7,7,7,1.53167049091951
"PAK291","Pakistan",35,"Male","Middle",2,"Christian: Catholic","Married","Middle","Bhatti",7,7,7,6,6,5,2,1,2,1,4,4,7,7,7,1,3,1,6,5,7,6,4,6,4,7,1,7,6,6,6,5,5,6,5,6,5,4,3,7,5,7,7,7,5,7,7,7,7,7,7,1.95186644233043
"PAK292","Pakistan",32,"Male","Middle",2,"Christian: Catholic","Married","Master","Bhatti",7,7,6,7,7,7,7,6,7,4,4,4,6,5,7,1,3,1,7,7,7,7,7,7,7,1,7,7,7,7,7,7,6,7,7,6,7,7,1,7,7,7,7,7,7,7,7,4,4,4,1,2.07818203719264
"PAK293","Pakistan",25,"Male","Middle",2,"Christian: Catholic","Married","Master","Bhatti",6,6,2,6,6,6,6,2,6,5,6,2,6,6,6,2,2,4,7,7,5,5,7,6,6,1,5,6,5,7,6,5,5,4,7,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,4,1.65448446368641
"PAK294","Pakistan",33,"Male","Middle",2,"Christian: Catholic","Married","Bachelor","Bhatti",6,6,6,7,7,7,3,3,3,1,3,3,5,5,6,4,4,4,5,6,5,5,4,5,5,1,5,6,6,6,6,6,6,7,7,6,6,6,1,6,6,6,7,6,4,6,5,6,5,4,4,1.34528160943932
"PAK295","Pakistan",30,"Male","Middle",2,"Christian: Protestant","Married","Master","Bhatti",7,7,7,6,7,6,6,6,6,6,6,6,7,6,7,2,4,2,6,6,6,6,6,6,6,2,6,6,6,6,5,7,7,6,6,6,6,6,2,6,6,6,6,6,6,7,7,7,7,4,4,1.60106395784224
"PAK296","Pakistan",32,"Male","Middle",2,"Christian: Protestant","Married","Master","Bhatti",5,4,4,6,6,6,6,4,2,2,2,2,6,7,6,4,4,3,6,6,6,4,6,6,4,2,5,5,5,5,5,2,2,6,2,6,2,4,2,6,4,6,6,6,6,4,4,6,6,5,4,1.58799846676084
"PAK297","Pakistan",30,"Male","Middle",2,"Christian: Protestant","Married","Intermediate","Punjabi",6,6,6,6,6,6,6,6,6,1,5,5,3,5,5,2,6,1,7,5,7,7,7,7,6,1,6,4,5,6,7,6,6,5,6,6,6,4,2,7,6,6,6,6,1,7,7,5,5,7,5,1.66594187138705
"PAK298","Pakistan",40,"Male","Middle",2,"Christian: Protestant","Married","Intermediate","Christian",7,6,5,7,7,7,6,6,6,7,7,7,6,5,6,5,6,5,5,7,7,5,6,7,6,1,7,6,5,7,6,5,5,7,4,5,5,1,1,7,7,7,7,7,7,7,6,1,3,3,2,1.34528160943932
"PAK299","Pakistan",22,"Male","Middle",2,"Christian: Catholic","Unmarried","Bachelor","Bhatti",6,5,6,6,6,6,6,5,4,1,1,1,6,5,5,3,6,3,7,7,7,7,6,6,6,6,2,6,7,6,5,5,5,5,5,4,4,4,4,6,4,6,5,6,4,5,7,7,7,7,5,1.19099885007063
"PAK300","Pakistan",28,"Male","Upper middle",3,"Muslim: Sunni","Married","Master","Pujnabi",6,5,5,6,5,6,5,5,4,4,4,4,7,7,7,2,6,1,6,5,6,6,5,6,6,2,5,5,5,2,5,5,6,5,5,5,5,5,3,5,4,6,4,7,7,7,7,7,7,7,3,1.61290088826385
"PAK301","Pakistan",50,"Female","Middle",2,"Christian: Catholic","Married","Illiterate","Punjabi",6,7,6,7,6,6,5,5,5,1,4,4,6,6,6,3,2,2,7,5,7,6,4,6,4,6,2,6,6,7,7,6,6,7,6,6,6,4,2,7,5,6,6,6,5,7,7,7,7,7,7,1.58571521832364
"PAK302","Pakistan",40,"Female","Middle",2,"Christian: Catholic","Married","Illiterate","Punjabi",7,7,7,7,7,7,4,2,5,1,5,4,6,6,6,3,3,3,5,4,6,4,4,4,4,1,6,6,6,6,6,4,5,6,5,6,5,7,1,7,7,7,7,7,4,5,7,4,4,3,3,1.58742796253307
"PAK303","Pakistan",45,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",7,7,6,7,7,6,5,5,5,2,5,5,6,6,7,2,2,2,6,6,6,6,5,5,5,2,6,5,5,4,4,3,2,4,2,5,4,6,2,6,6,6,7,6,4,7,7,7,7,7,7,1.90679562754308
"PAK304","Pakistan",35,"Female","Middle",2,"Christian: Catholic","Married","Intermediate","Punjabi",7,7,7,7,7,7,6,6,6,1,5,5,6,6,6,3,3,3,6,6,6,6,6,6,6,6,1,6,6,6,6,4,4,6,6,6,6,4,1,7,7,7,7,7,4,7,7,7,7,7,7,1.6151457061745
"PAK305","Pakistan",36,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",6,6,6,7,7,7,5,4,4,1,5,5,7,7,6,3,2,2,5,5,6,6,4,6,4,1,7,6,6,6,6,5,5,5,4,6,4,5,2,6,6,6,6,6,5,7,7,7,7,7,7,1.75645806313052
"PAK306","Pakistan",28,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",6,6,6,7,7,7,4,5,5,1,5,5,7,6,6,3,2,2,6,4,6,6,4,5,4,6,1,6,6,6,6,4,4,5,6,5,5,4,3,5,5,5,5,5,4,7,7,7,7,7,7,1.6934443076725
"PAK307","Pakistan",45,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",6,6,6,7,7,7,5,5,5,5,5,5,7,7,7,2,3,3,6,4,6,6,4,6,3,6,1,6,6,6,6,5,5,5,5,6,5,7,1,7,7,7,7,7,6,7,7,7,7,7,7,1.6396358733272
"PAK308","Pakistan",59,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",6,6,6,7,6,6,5,5,5,1,4,5,6,6,5,3,3,3,6,5,6,5,4,5,4,6,1,6,6,6,6,5,5,6,5,6,5,6,2,6,6,6,6,6,5,7,7,7,7,7,7,1.39096463243882
"PAK310","Pakistan",35,"Female","Middle",2,"Christian: Catholic","Other","MPhil","Punjabi",6,6,6,6,6,6,5,4,4,3,6,3,6,6,6,2,2,2,6,5,6,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,3,5,5,5,5,5,5,6,6,6,6,5,4,1.35132784938435
"PAK311","Pakistan",29,"Female","Middle",2,"Christian: Catholic","Married","MPhil","Punjabi",6,6,6,6,6,6,6,3,3,2,3,3,6,5,6,4,4,4,4,4,6,5,5,5,6,2,6,6,6,6,5,6,4,5,4,4,4,6,2,5,5,5,4,4,5,7,7,2,5,5,4,1.11560083246263
"PAK312","Pakistan",40,"Female","Middle",2,"Christian: Protestant","Married","Illiterate","Punjabi",7,7,7,7,7,7,5,5,5,1,5,5,5,5,5,4,3,3,5,5,6,6,4,5,4,7,2,7,7,7,7,5,5,6,6,6,6,6,2,7,7,7,7,7,3,7,7,7,7,7,7,1.510830465556
"PAK313","Pakistan",52,"Female","Middle",2,"Christian: Protestant","Married","Matriculate","Punjabi",7,7,7,7,7,7,2,2,3,1,5,5,7,6,6,4,4,4,6,4,6,6,4,5,4,1,7,6,6,6,6,5,5,5,4,5,4,5,1,7,7,7,7,7,4,4,6,4,3,3,3,1.50301629100103
"PAK314","Pakistan",28,"Female","Middle",2,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,7,7,5,3,4,1,4,5,5,5,5,3,3,3,5,5,6,4,4,4,4,6,1,6,6,6,6,5,5,6,7,6,5,7,1,6,6,7,7,7,4,7,7,7,7,7,7,1.58742796253307
"PAK315","Pakistan",42,"Female","Middle",2,"Christian: Protestant","Married","Middle","punjabi",7,7,7,7,7,7,4,2,5,1,4,4,6,6,6,4,3,3,6,4,6,6,6,6,4,7,1,6,7,7,7,5,5,6,6,6,6,7,1,7,7,7,7,7,4,7,7,7,7,7,4,1.58742796253307
"PAK316","Pakistan",30,"Female","Middle",2,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,7,7,6,6,6,4,5,5,6,6,6,3,3,3,6,4,6,6,6,5,5,7,1,6,6,6,6,5,5,6,5,6,6,6,3,7,7,7,7,6,5,7,7,7,7,7,7,1.58571521832364
"PAK317","Pakistan",40,"Female","Middle",2,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,6,7,4,5,5,2,5,5,6,6,6,4,3,2,6,4,6,6,4,5,3,6,1,6,6,6,6,5,5,5,6,6,6,4,1,7,7,7,7,7,4,7,7,7,7,7,7,1.56037899521099
"PAK318","Pakistan",24,"Female","Upper middle",3,"Christian: Protestant","Unmarried","Master","Chris",7,7,5,5,4,6,4,5,3,4,5,6,6,3,4,2,6,7,3,4,7,4,7,6,4,7,2,6,6,4,4,7,6,7,7,7,7,4,2,5,7,6,7,7,2,7,6,4,3,1,2,1.64184413813037
"PAK319","Pakistan",31,"Female","Lower middle",1,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,7,7,7,2,2,1,2,1,6,6,6,1,2,2,7,7,7,5,5,5,5,7,2,6,6,6,6,6,5,6,6,6,6,7,1,7,7,7,7,7,6,7,7,7,7,7,7,1.81728815323384
"PAK320","Pakistan",34,"Female","Middle",2,"Christian: Protestant","Married","Master","Punjabi",3,5,5,5,6,6,2,2,3,2,2,2,4,3,4,5,6,5,5,7,1,4,4,4,5,2,6,6,6,6,6,6,6,6,7,6,6,5,3,7,5,7,7,7,7,4,2,4,6,3,1,1.22474487139159
"PAK321","Pakistan",25,"Female","Middle",2,"Christian: Protestant","Unmarried","Master","Christain",7,7,7,7,7,6,4,5,6,5,4,5,6,5,7,6,4,5,1,1,7,4,7,7,1,1,5,6,6,5,5,4,4,5,4,5,4,1,1,7,7,7,7,7,7,7,7,7,5,3,1,1.43456300471354
"PAK322","Pakistan",35,"Female","Middle",2,"Christian: Protestant","Married","Master","Punjabi",6,6,6,6,5,7,4,4,4,2,4,3,6,4,5,3,5,4,5,6,6,5,6,6,6,2,6,5,5,5,4,4,5,5,4,6,4,5,3,5,5,5,4,5,5,5,5,2,4,4,4,1.13890361720181
"PAK323","Pakistan",28,"Female","Middle",2,"Christian: Protestant","Married","Intermediate","Christain",7,7,5,5,7,7,4,5,4,4,5,5,7,5,7,5,4,4,6,6,4,4,5,6,4,1,7,7,6,7,7,7,7,7,7,7,5,5,4,7,7,6,7,7,6,7,7,7,6,7,6,1.51741102931409
"PAK324","Pakistan",50,"Female","Upper middle",3,"Christian: Catholic","Married","Bachelor","Punjabi",5,7,7,1,7,7,4,2,4,1,1,1,6,6,7,5,4,3,7,6,7,5,5,7,6,2,6,6,7,6,6,6,7,7,6,5,4,4,1,7,7,4,6,7,4,1,1,1,1,1,1,1.66757221776128
"PAK325","Pakistan",32,"Female","Middle",2,"Christian: Catholic","Married","Bachelor","Punjabi",6,7,6,6,7,6,4,4,4,1,4,5,6,6,7,6,5,2,7,5,4,5,4,4,4,3,5,7,7,7,7,6,6,7,6,7,7,6,2,6,6,6,6,6,4,7,7,6,5,4,7,1.26762930621338
"PAK326","Pakistan",40,"Female","Upper middle",3,"Christian: Catholic","Married","Bachelor","Punjabi",6,7,7,6,6,6,6,2,4,2,5,3,5,6,6,3,5,2,5,6,6,7,4,5,4,1,5,6,6,6,6,5,6,4,5,5,5,7,1,5,7,7,7,7,7,5,7,7,7,4,1,1.44400309124885
"PAK327","Pakistan",34,"Female","Middle",2,"Christian: Catholic","Married","Master","Punjabi",7,7,5,7,7,7,1,1,1,2,1,1,4,3,3,5,3,2,2,4,5,6,5,6,5,3,6,7,6,6,6,6,6,6,5,5,1,7,1,7,2,7,6,6,1,7,7,7,7,3,7,1.7769661492702
"PAK328","Pakistan",90,"Female","Middle",2,"Christian: Protestant","Other","Intermediate","Christain",7,7,7,7,7,7,5,5,5,2,5,5,6,6,6,6,2,2,6,7,6,6,6,4,3,1,7,7,6,7,7,5,5,6,6,6,5,7,1,7,7,7,7,7,2,7,7,5,7,7,7,1.72576385104255
"PAK329","Pakistan",19,"Female","Middle",2,"Christian: Protestant","Unmarried","Intermediate","Pujnabi",7,7,7,7,7,7,5,6,6,2,5,5,6,6,6,6,2,2,7,6,7,5,5,5,3,1,7,7,6,7,6,4,4,5,5,5,4,1,1,7,7,7,7,7,4,7,7,7,7,7,7,1.79320375589193
"PAK330","Pakistan",24,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",7,7,6,6,7,5,5,5,5,1,6,6,6,6,5,2,3,2,6,4,6,6,6,5,4,7,1,7,7,7,7,6,6,5,7,7,7,3,5,7,7,7,7,7,6,5,7,5,7,7,5,1.83366268451417
"PAK331","Pakistan",46,"Female","Upper middle",3,"Christian: Catholic","Married","Middle","Bhitti",6,7,7,6,7,7,2,2,2,2,6,3,6,6,6,2,5,3,6,5,6,5,5,3,4,1,7,5,7,7,7,7,7,7,6,7,7,6,3,6,6,6,6,6,6,7,7,5,5,4,4,1.68055805086252
"PAK332","Pakistan",26,"Female","Middle",2,"Christian: Protestant","Married","Master","Mina",7,5,5,5,5,6,3,2,4,1,5,4,5,6,7,3,3,3,6,7,7,6,6,6,6,3,6,5,7,7,7,6,6,6,5,5,5,7,1,7,7,6,7,7,7,5,6,6,5,4,4,1.30772509631659
"PAK333","Pakistan",45,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",7,7,7,7,7,7,3,4,4,3,6,4,6,6,6,2,3,3,7,7,7,6,6,6,4,7,1,7,7,7,7,7,7,7,6,7,7,5,5,6,6,6,6,6,3,7,6,7,5,5,5,1.80528611887825
"PAK334","Pakistan",42,"Female","Middle",2,"Christian: Protestant","Married","Middle","Multani",7,7,7,7,7,7,5,6,6,2,5,5,6,6,6,6,2,3,6,5,5,6,4,5,5,1,7,6,6,5,5,4,4,4,5,5,4,7,1,7,7,7,7,7,2,7,7,5,7,7,7,1.68055805086252
"PAK335","Pakistan",27,"Female","Middle",2,"Christian: Protestant","Married","Master","Punjabi",7,7,6,2,6,7,5,4,4,4,6,5,6,6,5,3,6,2,7,6,6,6,6,7,5,2,6,5,4,6,6,6,4,7,4,7,6,4,2,6,7,5,7,7,3,3,6,7,4,2,1,1.64845118348947
"PAK336","Pakistan",35,"Female","Upper middle",3,"Christian: Catholic","Married","MPhil","Punjabi",6,5,7,3,6,5,6,4,4,6,4,5,6,6,5,2,5,3,7,6,6,6,5,6,5,3,5,6,4,7,6,6,4,7,4,6,5,4,3,5,5,6,7,5,2,2,5,6,4,1,2,1.3805061033727
"PAK337","Pakistan",27,"Female","Middle",2,"Christian: Protestant","Married","MPhil","Punjabi",6,7,6,6,7,5,2,2,2,2,3,3,6,6,6,3,1,1,7,6,6,6,6,6,5,5,2,5,6,6,6,5,6,6,6,4,4,7,1,7,7,6,7,7,7,7,7,7,7,7,4,1.70623324433032
"PAK338","Pakistan",25,"Female","Middle",2,"Christian: Catholic","Married","Bachelor","Punjabi",5,6,6,5,7,7,3,3,2,2,2,3,7,7,6,3,4,3,7,5,7,6,7,6,5,2,7,6,5,7,5,6,6,6,5,6,6,6,2,5,6,6,6,6,6,6,6,6,5,5,6,1.38247310428014
"PAK339","Pakistan",23,"Female","Middle",2,"Christian: Protestant","Married","Bachelor","Punjabi",6,4,5,7,7,7,4,2,4,1,6,5,7,7,7,2,2,2,6,7,7,6,6,7,2,1,7,6,6,6,6,5,5,6,6,6,5,6,2,7,7,7,7,7,6,7,7,5,5,6,2,1.83366268451417
"PAK340","Pakistan",22,"Female","Middle",2,"Christian: Protestant","Married","Matriculate","Punjabi",7,7,7,7,7,7,6,6,6,1,6,5,6,6,5,4,3,3,6,6,6,5,5,5,5,1,7,6,6,6,5,4,4,5,4,6,5,2,2,7,7,7,7,7,2,7,7,7,7,7,4,1.6061476099436
"PAK341","Pakistan",54,"Female","Middle",2,"Muslim: Sunni","Married","Intermediate","Sadozai",5,6,3,6,5,5,7,2,3,3,3,3,3,4,3,3,4,3,4,6,4,4,4,4,4,2,6,4,4,5,4,4,4,6,2,5,2,1,2,5,5,4,5,4,4,6,7,5,6,6,5,1.282547284209
