"id","country","age","gender","ses","fses","religion","married","education","ethnicity","IGF01","IGF02","IGF03","IGI01","IGI02","IGI03","OGF01","OGF02","OGF03","OGI01","OGI02","OGI03","ENDBCL01","ENDBCL02","ENDBCL03","ENDBBL01","ENDBBL02","ENDBBL03","empathic_concern_01","empathic_concern_02","empathic_concern_03","perspective_taking_01","perspective_taking_02","perspective_taking_03","perspective_taking_04","event_positive_affect","event_negative_affect","event_episodic_recall_01","event_episodic_recall_02","event_shared_perception_01","event_shared_perception_02","event_reflection_01","event_reflection_02","event_transformative_indiv_01","event_transformative_indiv_02","event_transformative_group_01","event_transformative_group_02","religious_freedom_per_01","religious_freedom_per_02","religious_freedom_per_03","religious_freedom_per_04","religious_freedom_per_05","religious_freedom_per_06","religious_freedom_per_07","religious_freedom_per_08","religious_freedom_exp_01","religious_freedom_exp_02","religious_freedom_exp_03","religious_freedom_exp_04","religious_freedom_exp_05","religious_freedom_exp_06"
"PAK283","Pakistan",48,"Male","Middle",2,"Christian: Catholic","Married","Middle","Bhatti",7,7,7,7,7,7,7,5,5,1,5,3,6,6,5,1,1,1,7,6,7,6,6,5,6,7,1,6,6,6,6,7,7,6,6,7,7,2,1,7,7,7,7,7,6,7,7,7,7,7,7
"PAK284","Pakistan",28,"Male","Middle",2,"Christian: Catholic","Married","Illiterate","Bhatti",7,7,7,7,7,7,3,2,1,1,2,1,7,7,7,1,3,1,5,4,5,5,5,4,4,7,1,7,6,6,6,5,5,6,5,6,5,1,1,7,7,7,7,7,4,7,7,7,7,7,6
"PAK285","Pakistan",33,"Male","Middle",2,"Christian: Catholic","Married","Middle","Bhatti",6,6,6,7,6,7,3,5,5,1,4,1,7,6,7,1,2,3,7,7,7,6,6,6,6,NA,6,1,6,6,6,4,4,6,6,5,4,7,1,7,7,7,7,7,7,7,7,7,7,7,7
"PAK286","Pakistan",41,"Male","Middle",2,"Christian: Catholic","Married","Middle","Bhatti",6,6,6,7,7,7,6,5,5,1,5,3,7,7,7,1,2,2,7,7,7,6,6,7,3,1,6,6,6,6,6,5,5,6,4,5,6,7,1,7,7,7,7,7,7,7,7,7,7,7,7
"PAK287","Pakistan",50,"Male","Middle",2,"Christian: Catholic","Married","Matriculate","Bhatti",7,7,7,7,7,7,3,3,4,1,5,1,7,7,7,1,1,2,7,7,7,6,6,6,5,7,1,6,6,6,6,5,5,5,5,5,5,7,1,7,7,7,7,7,2,7,7,7,7,6,4
"PAK288","Pakistan",26,"Male","Middle",2,"Christian: Catholic","Married","Middle","Bhatti",6,6,6,7,7,7,5,6,6,2,5,5,5,5,5,3,4,4,5,4,6,6,6,4,4,6,1,6,6,6,7,5,5,7,6,6,4,6,2,6,6,6,6,6,4,7,7,7,7,7,7
"PAK289","Pakistan",22,"Male","Middle",2,"Christian: Catholic","Unmarried","Intermediate","Bhatti",6,6,6,7,7,7,4,5,5,2,5,5,6,6,6,4,3,3,7,4,6,4,5,5,4,6,1,6,6,6,6,4,4,5,6,6,5,7,1,7,7,7,7,7,4,7,7,7,7,7,7
"PAK290","Pakistan",19,"Male","Middle",2,"Christian: Catholic","Unmarried","Bachelor","Bhatti",5,6,6,7,7,7,5,6,5,1,5,5,6,6,6,3,4,4,5,6,6,6,4,4,3,1,6,7,7,5,6,4,4,6,4,4,4,5,2,7,6,7,7,4,5,7,7,7,7,7,7
"PAK291","Pakistan",35,"Male","Middle",2,"Christian: Catholic","Married","Middle","Bhatti",7,7,7,6,6,5,2,1,2,1,4,4,7,7,7,1,3,1,6,5,7,6,4,6,4,7,1,7,6,6,6,5,5,6,5,6,5,4,3,7,5,7,7,7,5,7,7,7,7,7,7
"PAK292","Pakistan",32,"Male","Middle",2,"Christian: Catholic","Married","Master","Bhatti",7,7,6,7,7,7,7,6,7,4,4,4,6,5,7,1,3,1,7,7,7,7,7,7,7,1,7,7,7,7,7,7,6,7,7,6,7,7,1,7,7,7,7,7,7,7,7,4,4,4,1
"PAK293","Pakistan",25,"Male","Middle",2,"Christian: Catholic","Married","Master","Bhatti",6,6,2,6,6,6,6,2,6,5,6,2,6,6,6,2,2,4,7,7,5,5,7,6,6,1,5,6,5,7,6,5,5,4,7,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,4
"PAK294","Pakistan",33,"Male","Middle",2,"Christian: Catholic","Married","Bachelor","Bhatti",6,6,6,7,7,7,3,3,3,1,3,3,5,5,6,4,4,4,5,6,5,5,4,5,5,1,5,6,6,6,6,6,6,7,7,6,6,6,1,6,6,6,7,6,4,6,5,6,5,4,4
"PAK295","Pakistan",30,"Male","Middle",2,"Christian: Protestant","Married","Master","Bhatti",7,7,7,6,7,6,6,6,6,6,6,6,7,6,7,2,4,2,6,6,6,6,6,6,6,2,6,6,6,6,5,7,7,6,6,6,6,6,2,6,6,6,6,6,6,7,7,7,7,4,4
"PAK296","Pakistan",32,"Male","Middle",2,"Christian: Protestant","Married","Master","Bhatti",5,4,4,6,6,6,6,4,2,2,2,2,6,7,6,4,4,3,6,6,6,4,6,6,4,2,5,5,5,5,5,2,2,6,2,6,2,4,2,6,4,6,6,6,6,4,4,6,6,5,4
"PAK297","Pakistan",30,"Male","Middle",2,"Christian: Protestant","Married","Intermediate","Punjabi",6,6,6,6,6,6,6,6,6,1,5,5,3,5,5,2,6,1,7,5,7,7,7,7,6,1,6,4,5,6,7,6,6,5,6,6,6,4,2,7,6,6,6,6,1,7,7,5,5,7,5
"PAK298","Pakistan",40,"Male","Middle",2,"Christian: Protestant","Married","Intermediate","Christian",7,6,5,7,7,7,6,6,6,7,7,7,6,5,6,5,6,5,5,7,7,5,6,7,6,1,7,6,5,7,6,5,5,7,4,5,5,1,1,7,7,7,7,7,7,7,6,1,3,3,2
"PAK299","Pakistan",22,"Male","Middle",2,"Christian: Catholic","Unmarried","Bachelor","Bhatti",6,5,6,6,6,6,6,5,4,1,1,1,6,5,5,3,6,3,7,7,7,7,6,6,6,6,2,6,7,6,5,5,5,5,5,4,4,4,4,6,4,6,5,6,4,5,7,7,7,7,5
"PAK300","Pakistan",28,"Male","Upper middle",3,"Muslim: Sunni","Married","Master","Pujnabi",6,5,5,6,5,6,5,5,4,4,4,4,7,7,7,2,6,1,6,5,6,6,5,6,6,2,5,5,5,2,5,5,6,5,5,5,5,5,3,5,4,6,4,7,7,7,7,7,7,7,3
"PAK301","Pakistan",50,"Female","Middle",2,"Christian: Catholic","Married","Illiterate","Punjabi",6,7,6,7,6,6,5,5,5,1,4,4,6,6,6,3,2,2,7,5,7,6,4,6,4,6,2,6,6,7,7,6,6,7,6,6,6,4,2,7,5,6,6,6,5,7,7,7,7,7,7
"PAK302","Pakistan",40,"Female","Middle",2,"Christian: Catholic","Married","Illiterate","Punjabi",7,7,7,7,7,7,4,2,5,1,5,4,6,6,6,3,3,3,5,4,6,4,4,4,4,1,6,6,6,6,6,4,5,6,5,6,5,7,1,7,7,7,7,7,4,5,7,4,4,3,3
"PAK303","Pakistan",45,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",7,7,6,7,7,6,5,5,5,2,5,5,6,6,7,2,2,2,6,6,6,6,5,5,5,2,6,5,5,4,4,3,2,4,2,5,4,6,2,6,6,6,7,6,4,7,7,7,7,7,7
"PAK304","Pakistan",35,"Female","Middle",2,"Christian: Catholic","Married","Intermediate","Punjabi",7,7,7,7,7,7,6,6,6,1,5,5,6,6,6,3,3,3,6,6,6,6,6,6,6,6,1,6,6,6,6,4,4,6,6,6,6,4,1,7,7,7,7,7,4,7,7,7,7,7,7
"PAK305","Pakistan",36,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",6,6,6,7,7,7,5,4,4,1,5,5,7,7,6,3,2,2,5,5,6,6,4,6,4,1,7,6,6,6,6,5,5,5,4,6,4,5,2,6,6,6,6,6,5,7,7,7,7,7,7
"PAK306","Pakistan",28,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",6,6,6,7,7,7,4,5,5,1,5,5,7,6,6,3,2,2,6,4,6,6,4,5,4,6,1,6,6,6,6,4,4,5,6,5,5,4,3,5,5,5,5,5,4,7,7,7,7,7,7
"PAK307","Pakistan",45,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",6,6,6,7,7,7,5,5,5,5,5,5,7,7,7,2,3,3,6,4,6,6,4,6,3,6,1,6,6,6,6,5,5,5,5,6,5,7,1,7,7,7,7,7,6,7,7,7,7,7,7
"PAK308","Pakistan",59,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",6,6,6,7,6,6,5,5,5,1,4,5,6,6,5,3,3,3,6,5,6,5,4,5,4,6,1,6,6,6,6,5,5,6,5,6,5,6,2,6,6,6,6,6,5,7,7,7,7,7,7
"PAK309","Pakistan",35,"Female","Middle",2,"Christian: Catholic","Married","MPhil","Punjabi",6,6,6,6,6,6,3,3,4,4,4,4,6,5,4,4,5,4,5,3,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,3,5,5,5,5,5,5,5,5,5,5,4,4
"PAK310","Pakistan",35,"Female","Middle",2,"Christian: Catholic","Other","MPhil","Punjabi",6,6,6,6,6,6,5,4,4,3,6,3,6,6,6,2,2,2,6,5,6,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,3,5,5,5,5,5,5,6,6,6,6,5,4
"PAK311","Pakistan",29,"Female","Middle",2,"Christian: Catholic","Married","MPhil","Punjabi",6,6,6,6,6,6,6,3,3,2,3,3,6,5,6,4,4,4,4,4,6,5,5,5,6,2,6,6,6,6,5,6,4,5,4,4,4,6,2,5,5,5,4,4,5,7,7,2,5,5,4
"PAK312","Pakistan",40,"Female","Middle",2,"Christian: Protestant","Married","Illiterate","Punjabi",7,7,7,7,7,7,5,5,5,1,5,5,5,5,5,4,3,3,5,5,6,6,4,5,4,7,2,7,7,7,7,5,5,6,6,6,6,6,2,7,7,7,7,7,3,7,7,7,7,7,7
"PAK313","Pakistan",52,"Female","Middle",2,"Christian: Protestant","Married","Matriculate","Punjabi",7,7,7,7,7,7,2,2,3,1,5,5,7,6,6,4,4,4,6,4,6,6,4,5,4,1,7,6,6,6,6,5,5,5,4,5,4,5,1,7,7,7,7,7,4,4,6,4,3,3,3
"PAK314","Pakistan",28,"Female","Middle",2,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,7,7,5,3,4,1,4,5,5,5,5,3,3,3,5,5,6,4,4,4,4,6,1,6,6,6,6,5,5,6,7,6,5,7,1,6,6,7,7,7,4,7,7,7,7,7,7
"PAK315","Pakistan",42,"Female","Middle",2,"Christian: Protestant","Married","Middle","punjabi",7,7,7,7,7,7,4,2,5,1,4,4,6,6,6,4,3,3,6,4,6,6,6,6,4,7,1,6,7,7,7,5,5,6,6,6,6,7,1,7,7,7,7,7,4,7,7,7,7,7,4
"PAK316","Pakistan",30,"Female","Middle",2,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,7,7,6,6,6,4,5,5,6,6,6,3,3,3,6,4,6,6,6,5,5,7,1,6,6,6,6,5,5,6,5,6,6,6,3,7,7,7,7,6,5,7,7,7,7,7,7
"PAK317","Pakistan",40,"Female","Middle",2,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,6,7,4,5,5,2,5,5,6,6,6,4,3,2,6,4,6,6,4,5,3,6,1,6,6,6,6,5,5,5,6,6,6,4,1,7,7,7,7,7,4,7,7,7,7,7,7
"PAK318","Pakistan",24,"Female","Upper middle",3,"Christian: Protestant","Unmarried","Master","Chris",7,7,5,5,4,6,4,5,3,4,5,6,6,3,4,2,6,7,3,4,7,4,7,6,4,7,2,6,6,4,4,7,6,7,7,7,7,4,2,5,7,6,7,7,2,7,6,4,3,1,2
"PAK319","Pakistan",31,"Female","Lower middle",1,"Christian: Protestant","Married","Middle","Punjabi",7,7,7,7,7,7,7,2,2,1,2,1,6,6,6,1,2,2,7,7,7,5,5,5,5,7,2,6,6,6,6,6,5,6,6,6,6,7,1,7,7,7,7,7,6,7,7,7,7,7,7
"PAK320","Pakistan",34,"Female","Middle",2,"Christian: Protestant","Married","Master","Punjabi",3,5,5,5,6,6,2,2,3,2,2,2,4,3,4,5,6,5,5,7,1,4,4,4,5,2,6,6,6,6,6,6,6,6,7,6,6,5,3,7,5,7,7,7,7,4,2,4,6,3,1
"PAK321","Pakistan",25,"Female","Middle",2,"Christian: Protestant","Unmarried","Master","Christain",7,7,7,7,7,6,4,5,6,5,4,5,6,5,7,6,4,5,1,1,7,4,7,7,1,1,5,6,6,5,5,4,4,5,4,5,4,1,1,7,7,7,7,7,7,7,7,7,5,3,1
"PAK322","Pakistan",35,"Female","Middle",2,"Christian: Protestant","Married","Master","Punjabi",6,6,6,6,5,7,4,4,4,2,4,3,6,4,5,3,5,4,5,6,6,5,6,6,6,2,6,5,5,5,4,4,5,5,4,6,4,5,3,5,5,5,4,5,5,5,5,2,4,4,4
"PAK323","Pakistan",28,"Female","Middle",2,"Christian: Protestant","Married","Intermediate","Christain",7,7,5,5,7,7,4,5,4,4,5,5,7,5,7,5,4,4,6,6,4,4,5,6,4,1,7,7,6,7,7,7,7,7,7,7,5,5,4,7,7,6,7,7,6,7,7,7,6,7,6
"PAK324","Pakistan",50,"Female","Upper middle",3,"Christian: Catholic","Married","Bachelor","Punjabi",5,7,7,1,7,7,4,2,4,1,1,1,6,6,7,5,4,3,7,6,7,5,5,7,6,2,6,6,7,6,6,6,7,7,6,5,4,4,1,7,7,4,6,7,4,1,1,1,1,1,1
"PAK325","Pakistan",32,"Female","Middle",2,"Christian: Catholic","Married","Bachelor","Punjabi",6,7,6,6,7,6,4,4,4,1,4,5,6,6,7,6,5,2,7,5,4,5,4,4,4,3,5,7,7,7,7,6,6,7,6,7,7,6,2,6,6,6,6,6,4,7,7,6,5,4,7
"PAK326","Pakistan",40,"Female","Upper middle",3,"Christian: Catholic","Married","Bachelor","Punjabi",6,7,7,6,6,6,6,2,4,2,5,3,5,6,6,3,5,2,5,6,6,7,4,5,4,1,5,6,6,6,6,5,6,4,5,5,5,7,1,5,7,7,7,7,7,5,7,7,7,4,1
"PAK327","Pakistan",34,"Female","Middle",2,"Christian: Catholic","Married","Master","Punjabi",7,7,5,7,7,7,1,1,1,2,1,1,4,3,3,5,3,2,2,4,5,6,5,6,5,3,6,7,6,6,6,6,6,6,5,5,1,7,1,7,2,7,6,6,1,7,7,7,7,3,7
"PAK328","Pakistan",90,"Female","Middle",2,"Christian: Protestant","Other","Intermediate","Christain",7,7,7,7,7,7,5,5,5,2,5,5,6,6,6,6,2,2,6,7,6,6,6,4,3,1,7,7,6,7,7,5,5,6,6,6,5,7,1,7,7,7,7,7,2,7,7,5,7,7,7
"PAK329","Pakistan",19,"Female","Middle",2,"Christian: Protestant","Unmarried","Intermediate","Pujnabi",7,7,7,7,7,7,5,6,6,2,5,5,6,6,6,6,2,2,7,6,7,5,5,5,3,1,7,7,6,7,6,4,4,5,5,5,4,1,1,7,7,7,7,7,4,7,7,7,7,7,7
"PAK330","Pakistan",24,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",7,7,6,6,7,5,5,5,5,1,6,6,6,6,5,2,3,2,6,4,6,6,6,5,4,7,1,7,7,7,7,6,6,5,7,7,7,3,5,7,7,7,7,7,6,5,7,5,7,7,5
"PAK331","Pakistan",46,"Female","Upper middle",3,"Christian: Catholic","Married","Middle","Bhitti",6,7,7,6,7,7,2,2,2,2,6,3,6,6,6,2,5,3,6,5,6,5,5,3,4,1,7,5,7,7,7,7,7,7,6,7,7,6,3,6,6,6,6,6,6,7,7,5,5,4,4
"PAK332","Pakistan",26,"Female","Middle",2,"Christian: Protestant","Married","Master","Mina",7,5,5,5,5,6,3,2,4,1,5,4,5,6,7,3,3,3,6,7,7,6,6,6,6,3,6,5,7,7,7,6,6,6,5,5,5,7,1,7,7,6,7,7,7,5,6,6,5,4,4
"PAK333","Pakistan",45,"Female","Middle",2,"Christian: Catholic","Married","Middle","Punjabi",7,7,7,7,7,7,3,4,4,3,6,4,6,6,6,2,3,3,7,7,7,6,6,6,4,7,1,7,7,7,7,7,7,7,6,7,7,5,5,6,6,6,6,6,3,7,6,7,5,5,5
"PAK334","Pakistan",42,"Female","Middle",2,"Christian: Protestant","Married","Middle","Multani",7,7,7,7,7,7,5,6,6,2,5,5,6,6,6,6,2,3,6,5,5,6,4,5,5,1,7,6,6,5,5,4,4,4,5,5,4,7,1,7,7,7,7,7,2,7,7,5,7,7,7
"PAK335","Pakistan",27,"Female","Middle",2,"Christian: Protestant","Married","Master","Punjabi",7,7,6,2,6,7,5,4,4,4,6,5,6,6,5,3,6,2,7,6,6,6,6,7,5,2,6,5,4,6,6,6,4,7,4,7,6,4,2,6,7,5,7,7,3,3,6,7,4,2,1
"PAK336","Pakistan",35,"Female","Upper middle",3,"Christian: Catholic","Married","MPhil","Punjabi",6,5,7,3,6,5,6,4,4,6,4,5,6,6,5,2,5,3,7,6,6,6,5,6,5,3,5,6,4,7,6,6,4,7,4,6,5,4,3,5,5,6,7,5,2,2,5,6,4,1,2
"PAK337","Pakistan",27,"Female","Middle",2,"Christian: Protestant","Married","MPhil","Punjabi",6,7,6,6,7,5,2,2,2,2,3,3,6,6,6,3,1,1,7,6,6,6,6,6,5,5,2,5,6,6,6,5,6,6,6,4,4,7,1,7,7,6,7,7,7,7,7,7,7,7,4
"PAK338","Pakistan",25,"Female","Middle",2,"Christian: Catholic","Married","Bachelor","Punjabi",5,6,6,5,7,7,3,3,2,2,2,3,7,7,6,3,4,3,7,5,7,6,7,6,5,2,7,6,5,7,5,6,6,6,5,6,6,6,2,5,6,6,6,6,6,6,6,6,5,5,6
"PAK339","Pakistan",23,"Female","Middle",2,"Christian: Protestant","Married","Bachelor","Punjabi",6,4,5,7,7,7,4,2,4,1,6,5,7,7,7,2,2,2,6,7,7,6,6,7,2,1,7,6,6,6,6,5,5,6,6,6,5,6,2,7,7,7,7,7,6,7,7,5,5,6,2
"PAK340","Pakistan",22,"Female","Middle",2,"Christian: Protestant","Married","Matriculate","Punjabi",7,7,7,7,7,7,6,6,6,1,6,5,6,6,5,4,3,3,6,6,6,5,5,5,5,1,7,6,6,6,5,4,4,5,4,6,5,2,2,7,7,7,7,7,2,7,7,7,7,7,4
"PAK341","Pakistan",54,"Female","Middle",2,"Muslim: Sunni","Married","Intermediate","Sadozai",5,6,3,6,5,5,7,2,3,3,3,3,3,4,3,3,4,3,4,6,4,4,4,4,4,2,6,4,4,5,4,4,4,6,2,5,2,1,2,5,5,4,5,4,4,6,7,5,6,6,5
"PAK342","Pakistan",58,"Male","Upper middle",3,"Muslim: Sunni","Married","Master","Choudary",7,7,6,7,6,6,6,3,4,2,2,2,7,7,7,2,5,2,4,6,5,4,4,4,4,3,2,3,5,6,3,3,5,4,2,4,3,2,2,6,5,5,4,5,4,6,7,6,6,5,4
"PAK343","Pakistan",46,"Male","Middle",2,"Muslim: Sunni","Married","MPhil","Khan",6,5,4,4,4,4,4,2,5,3,4,4,3,4,3,3,3,4,5,6,4,5,5,4,5,3,2,3,5,6,5,5,4,3,3,5,3,2,3,5,4,4,3,4,3,6,6,6,5,6,5
"PAK344","Pakistan",49,"Female","Upper middle",3,"Muslim: Shia","Married","Bachelor","Sadozai",4,4,6,5,5,4,5,3,4,4,3,3,4,5,4,4,5,4,4,5,5,4,4,5,4,2,6,4,4,3,4,4,3,3,2,3,2,1,3,6,5,5,5,4,4,4,5,4,5,5,3
"PAK345","Pakistan",45,"Male","Upper middle",3,"Muslim: Shia","Unmarried","Master","Mughal",5,5,5,4,4,5,5,4,3,3,3,3,5,4,6,5,4,6,6,6,4,4,4,4,4,5,2,5,5,5,4,4,5,4,2,4,2,2,3,5,5,5,4,5,4,5,5,5,4,4,4
"PAK346","Pakistan",35,"Male","Middle",2,"Muslim: Sunni","Other","Matriculate","Mughal",4,5,5,4,5,5,5,2,2,3,3,2,4,5,3,3,4,2,4,6,4,7,5,4,4,3,4,4,5,4,5,5,4,5,1,4,1,3,4,4,5,5,4,6,3,5,6,4,4,6,4
"PAK347","Pakistan",32,"Female","Middle",2,"Muslim: Sunni","Married","Intermediate","Sadozai",5,5,4,5,4,5,4,3,3,3,2,2,5,4,2,2,5,2,4,6,6,5,6,6,5,3,4,5,6,4,5,6,4,5,1,6,3,3,3,4,4,5,5,5,4,6,5,5,5,7,3
"PAK348","Pakistan",35,"Female","Middle",2,"Muslim: Sunni","Married","Matriculate","Mughal",4,5,4,5,5,5,5,2,2,4,2,2,4,5,2,2,4,2,4,6,4,5,5,5,4,3,4,5,5,5,5,5,4,5,1,6,2,2,2,5,4,6,6,6,3,5,6,5,6,7,4
"PAK349","Pakistan",36,"Male","Middle",2,"Muslim: Sunni","Married","Bachelor","Sadozai",4,5,4,5,4,5,4,2,2,3,1,3,4,4,3,2,4,1,4,6,4,4,6,4,5,3,5,5,5,5,6,6,5,4,2,6,2,3,3,5,4,5,6,6,3,5,6,6,5,6,3
"PAK350","Pakistan",38,"Male","Upper middle",3,"Muslim: Sunni","Unmarried","Matriculate","Sadozai",4,4,5,4,5,4,5,2,2,2,1,2,5,4,3,3,4,2,5,7,6,5,5,5,4,4,4,6,5,5,4,5,4,4,2,5,2,2,4,5,4,5,5,6,3,6,7,4,4,6,4
"PAK351","Pakistan",35,"Female","Middle",2,"Muslim: Sunni","Married","Intermediate","Choudary",5,4,5,6,6,4,5,3,3,3,1,2,4,4,3,3,5,2,6,6,4,6,4,4,5,3,3,5,5,6,5,6,4,4,2,5,2,3,2,4,4,5,4,5,4,5,5,5,5,7,3
"PAK352","Pakistan",42,"Male","Upper middle",3,"Muslim: Shia","Unmarried","Matriculate","Choudary",4,4,5,6,6,4,5,3,2,4,3,2,5,5,4,5,4,4,6,7,6,5,5,6,4,3,3,5,5,5,5,5,4,6,2,5,2,2,2,5,5,4,4,6,3,6,5,6,4,6,4
"PAK353","Pakistan",47,"Female","Middle",2,"Muslim: Shia","Married","Intermediate","Mughal",4,4,6,6,6,4,4,2,2,3,3,3,4,5,4,4,4,3,5,6,6,4,6,4,5,3,3,5,6,4,5,4,5,5,1,5,3,3,4,6,5,5,4,5,4,5,6,5,5,6,4
"PAK354","Pakistan",46,"Male","Upper middle",3,"Muslim: Shia","Unmarried","Matriculate","Sadozai",5,5,6,5,4,5,5,3,3,4,2,2,6,5,4,4,5,3,6,6,7,5,5,5,4,2,3,4,5,5,6,5,4,5,2,3,2,2,4,5,5,4,5,6,4,6,6,4,5,7,4
"PAK355","Pakistan",35,"Male","Middle",2,"Muslim: Shia","Unmarried","Bachelor","Khan",4,4,5,4,4,5,4,2,2,3,3,2,4,4,5,4,4,3,5,6,7,4,6,4,5,2,4,4,4,4,5,4,4,5,1,4,2,3,4,4,5,5,4,4,4,5,6,5,6,6,4
"PAK356","Pakistan",30,"Female","Upper middle",3,"Muslim: Shia","Unmarried","Master","Choudary",5,5,5,5,4,4,5,1,3,3,4,2,5,5,4,4,4,4,4,7,6,5,5,5,3,2,3,4,5,5,5,5,4,6,2,3,1,2,3,5,6,5,5,5,3,6,7,5,4,6,3
"PAK357","Pakistan",29,"Female","Middle",2,"Muslim: Shia","Unmarried","Intermediate","Sadozai",4,4,4,4,5,5,4,2,2,2,2,2,4,4,4,3,5,3,5,7,6,5,6,4,4,3,3,5,5,5,5,5,4,6,1,4,1,3,3,6,5,5,4,4,3,5,7,4,4,7,3
"PAK358","Pakistan",27,"Male","Upper middle",3,"Muslim: Shia","Unmarried","Master","Sadozai",5,5,4,5,5,4,5,2,3,3,3,2,5,4,4,3,4,3,6,7,6,4,5,4,5,3,3,4,5,5,5,5,4,6,2,3,1,3,3,5,5,5,5,5,3,6,7,5,6,6,3
"PAK359","Pakistan",25,"Male","Middle",2,"Muslim: Shia","Unmarried","Matriculate","Sadozai",4,4,4,4,5,5,6,1,2,3,2,1,4,5,5,2,4,4,5,6,6,5,6,5,4,3,3,5,4,5,5,6,4,6,1,4,2,2,3,4,4,4,5,4,4,5,6,6,5,6,3
"PAK360","Pakistan",28,"Female","Middle",2,"Muslim: Shia","Unmarried","Intermediate","Sadozai",5,4,4,6,4,4,5,1,3,4,3,2,4,4,4,3,5,3,4,7,6,6,5,4,5,3,3,5,5,4,5,5,5,5,2,3,1,3,4,5,4,5,4,5,3,6,7,5,4,7,4
"PAK361","Pakistan",20,"Female","Upper",4,"Muslim: Shia","Unmarried","Bachelor","Yeshkon",7,7,7,7,7,7,2,2,1,2,2,1,2,3,6,2,7,2,2,2,6,7,7,6,7,1,7,7,6,7,7,6,7,2,7,2,2,7,1,7,7,7,4,7,4,4,7,4,4,1,1
"PAK362","Pakistan",30,"Male","Middle",2,"Muslim: Shia","Married","Bachelor","Yeshkon",7,6,6,6,6,6,6,1,1,6,6,6,6,6,5,3,6,3,6,6,6,6,6,6,4,1,6,7,7,7,6,3,3,6,2,6,5,6,2,6,6,6,7,7,7,3,4,3,4,4,2
"PAK363","Pakistan",34,"Male","Middle",2,"Muslim: Shia","Married","Bachelor","Sheen",2,6,5,5,6,4,3,4,5,5,2,4,6,2,6,2,2,2,6,6,7,7,7,7,7,2,7,6,2,6,5,4,2,4,2,7,2,6,1,7,7,7,7,7,7,7,7,4,7,3,2
"PAK364","Pakistan",30,"Female","Middle",2,"Muslim: Shia","Married","Master","Yeshkon",6,6,6,6,6,6,6,5,6,2,6,6,5,2,6,6,6,3,6,6,6,6,6,5,5,2,7,6,6,5,5,4,2,4,4,7,6,6,4,6,6,6,5,5,4,7,7,4,7,4,2
"PAK365","Pakistan",28,"Male","Upper",4,"Muslim: Sunni","Unmarried","Bachelor","Sheen",6,6,6,6,3,3,6,6,6,6,6,6,7,7,7,7,6,1,6,7,6,6,6,6,6,6,6,6,6,6,6,6,3,6,6,3,3,5,3,6,6,6,6,6,6,1,7,7,7,7,5
"PAK366","Pakistan",22,"Male","Middle",2,"Muslim: Sunni","Unmarried","Bachelor","Yeshkon",7,7,4,7,7,7,4,1,1,1,1,4,7,7,4,1,7,1,7,7,7,7,1,5,5,1,7,7,7,4,4,5,1,4,1,4,7,7,1,7,7,4,7,7,7,7,7,7,7,3,2
"PAK367","Pakistan",28,"Female","Upper",4,"Muslim: Sunni","Married","Intermediate","Sheen",6,7,7,7,3,7,6,4,4,3,3,3,7,7,7,6,6,1,6,7,6,6,4,7,7,6,6,7,7,7,7,7,7,6,6,7,7,5,3,5,4,7,7,6,5,4,7,7,3,3,3
"PAK368","Pakistan",21,"Female","Middle",2,"Muslim: Sunni","Unmarried","Intermediate","Yeshkon",7,5,5,6,6,7,6,2,3,1,4,2,7,7,7,4,1,1,7,7,7,6,7,7,6,7,1,5,7,7,7,5,3,5,4,5,7,6,2,7,7,7,7,7,7,4,7,6,5,4,3
"PAK369","Pakistan",26,"Female","Upper middle",3,"Muslim: Sunni","Married","MPhil","Sheen",5,3,3,4,3,4,4,4,4,4,4,4,6,6,7,1,1,1,4,7,6,5,5,6,5,7,7,5,1,6,6,1,1,5,1,1,1,7,7,7,7,7,7,7,3,1,7,7,7,7,7
"PAK370","Pakistan",31,"Male","Middle",2,"Muslim: Shia","Married","Master","Sheen",4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,5,5,6,3,5,5,5,5,5,4,3,4,7,7,7,7
"PAK371","Pakistan",25,"Male","Middle",2,"Muslim: Sunni","Married","Intermediate","Christain",6,4,5,3,4,3,6,4,6,2,3,2,5,6,7,5,7,6,2,5,1,3,4,1,4,3,2,2,4,2,4,3,4,2,1,5,3,3,4,5,2,4,5,4,5,6,4,5,3,2,4
